"Date","maxtempC","mintempC","totalSnow_cm","sunHour","uvIndex","uvIndex","moon_illumination","moonrise","moonset","sunrise","sunset","DewPointC","FeelsLikeC","HeatIndexC","WindChillC","WindGustKmph","cloudcover","humidity","precipMM","pressure","tempC","visibility","winddirDegree","windspeedKmph","maxtempC","Rain"
"3/24/2016","38","21","0","11.6","7","4.75","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.541666667","31.83333333","31.83333333","32.375","10.25","0","27.08333333","0","1011.583333","29.625","10","201.9583333","7.25","38","0"
"3/25/2016","39","22","0","11.6","7","4.708333333","84","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.45833333","30.66666667","30.66666667","30.70833333","12.33333333","5.916666667","37.54166667","0","1012.333333","29.45833333","10","261.7916667","8.375","39","0"
"3/26/2016","38","22","0","11.6","7","4.666666667","76","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.45833333","30.91666667","30.91666667","30.79166667","11.625","5.083333333","38.91666667","0","1011.916667","29.54166667","10","234.4583333","7.708333333","38","0"
"3/27/2016","38","23","0","11.6","7","4.708333333","69","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.66666667","30.66666667","30.66666667","31.16666667","11.625","5.125","33.41666667","0.0125","1011.625","29.875","10","217","7.208333333","38","1"
"3/28/2016","37","22","0","11.6","7","4.75","62","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.375","31.16666667","31.16666667","31.83333333","10.41666667","2.208333333","25.625","0","1011.625","29.58333333","10","209.875","6.375","37","0"
"3/29/2016","38","21","0","11.6","7","4.666666667","55","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.791666667","30.83333333","30.79166667","31.625","9","2.416666667","22.95833333","0","1012.291667","29.16666667","10","275.2083333","5.875","38","0"
"3/30/2016","38","22","0","11.6","7","4.666666667","47","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.833333333","31.58333333","31.58333333","31.83333333","10.25","0.125","27.66666667","0","1012.375","29.08333333","10","263.1666667","7","38","0"
"3/31/2016","37","21","0","11.6","7","4.625","43","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.875","30.125","30.16666667","30.70833333","12.91666667","0.375","30.70833333","0","1011.583333","28.625","10","303.5","9.208333333","37","0"
"4/1/2016","38","21","0","11.6","7","4.75","26","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.416666667","31.95833333","32","32.04166667","8.916666667","0","29.95833333","0","1009.916667","29.08333333","10","289.2916667","6.166666667","38","0"
"4/2/2016","39","22","0","11.6","7","4.75","19","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.625","31.41666667","31.45833333","31.29166667","10.125","3.75","37.625","0","1010.125","29.625","10","228.4583333","7.125","39","0"
"4/3/2016","39","22","0","11.6","7","4.708333333","11","12:00 AM","12:00 AM","12:00 AM","12:00 AM","15","31.16666667","31.25","30.79166667","13.25","3.041666667","44.5","0","1011.333333","29.41666667","10","215.7083333","9.666666667","39","0"
"4/4/2016","37","24","0","11.6","7","4.583333333","4","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.45833333","30.5","30.5","30.58333333","8.958333333","9.333333333","40.83333333","0.004166667","1009.708333","29.33333333","9.958333333","164.6666667","6.75","37","1"
"4/5/2016","36","24","0","11.6","6","4.5","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.91666667","30.25","30.25","30.16666667","8.541666667","18.125","42.41666667","0.008333333","1010.25","29.25","9.916666667","171.0416667","6.416666667","36","1"
"4/6/2016","37","23","0","11.6","7","4.541666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.29166667","29.875","29.875","29.91666667","9.416666667","7.791666667","39.66666667","0","1010.708333","28.91666667","10","228.2916667","6.375","37","0"
"4/7/2016","37","22","0","11.6","7","4.583333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10","29.70833333","29.70833333","30.25","12.125","3.625","31.20833333","0","1010.375","28.91666667","10","192.875","8.333333333","37","0"
"4/8/2016","37","22","0","11.6","7","4.75","3","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.125","29.875","29.875","31.04166667","11.70833333","3.5","22.58333333","0","1009.5","29.58333333","10","205.875","7.458333333","37","0"
"4/9/2016","38","23","0","11.6","7","4.666666667","11","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.375","30","30","31.125","10.33333333","3.875","20.08333333","0","1009.875","29.58333333","10","172.1666667","6.333333333","38","0"
"4/10/2016","38","23","0","11.6","8","4.75","19","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.416666667","30.54166667","30.54166667","31.16666667","11.58333333","5.458333333","27.66666667","0","1011.333333","30","10","169.7916667","7.541666667","38","0"
"4/11/2016","38","23","0","11.6","7","4.75","26","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.95833333","30.45833333","30.45833333","30.95833333","13.95833333","4.375","31.95833333","0","1010.833333","29.95833333","10","268.875","9.541666667","38","0"
"4/12/2016","39","24","0","11.6","8","4.75","34","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.333333333","31.08333333","31.08333333","31.79166667","12.91666667","3.666666667","27.29166667","0","1009.208333","30.66666667","10","274.375","8.416666667","39","0"
"4/13/2016","39","22","0","10.2","7","4.625","41","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.25","31.41666667","31.5","31.58333333","10.54166667","16.04166667","32.66666667","0","1008.875","29.83333333","10","236.9166667","7.75","39","0"
"4/14/2016","39","22","0","10.2","6","4.625","49","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.41666667","31.79166667","31.83333333","31.70833333","10.25","18.54166667","35.91666667","0","1008.666667","29.66666667","10","276.625","7.833333333","39","0"
"4/15/2016","38","22","0","11.6","7","4.708333333","56","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.5","31.5","31.5","31.33333333","10.83333333","3","37.125","0","1008.791667","29.70833333","10","271.8333333","8.416666667","38","0"
"4/16/2016","37","22","0","8.9","7","4.458333333","64","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.125","31.125","31.125","30.91666667","10.95833333","47.83333333","38.54166667","0","1009.083333","29.5","10","258.3333333","8.5","37","0"
"4/17/2016","38","23","0","8.9","6","4.458333333","71","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.16666667","31.125","31.125","30.75","10.83333333","43.25","41.04166667","0.004166667","1008.791667","29.41666667","10","273.25","8.291666667","38","1"
"4/18/2016","38","22","0","10.2","6","4.583333333","79","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.04166667","31.29166667","31.29166667","31.125","11.125","34.5","38.91666667","0","1008.666667","29.70833333","10","272.125","8.625","38","0"
"4/19/2016","38","23","0","10.2","6","4.583333333","87","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.25","31.29166667","31.29166667","31.04166667","11.25","34.66666667","39.375","0","1008.625","29.79166667","10","276.25","8.708333333","38","0"
"4/20/2016","37","22","0","8.9","6","4.375","94","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.54166667","30.875","30.875","30.41666667","12.79166667","39.58333333","43.58333333","0.070833333","1008.75","29.29166667","10","254.8333333","9.958333333","37","1"
"4/21/2016","39","25","0","11.6","8","4.75","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.66666667","31.79166667","31.79166667","31.58333333","16.375","3.083333333","37.54166667","0","1009.625","30.70833333","10","283.2916667","12.25","39","0"
"4/22/2016","36","22","0","11.6","7","4.5","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.20833333","28.20833333","28.33333333","28.54166667","19.875","3.333333333","38.33333333","0","1009.708333","28.125","10","268.9583333","15.45833333","36","0"
"4/23/2016","37","19","0","11.6","7","4.541666667","83","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.20833333","28.33333333","28.75","28.54166667","16.54166667","0","45.16666667","0","1008.5","27.41666667","10","273.4583333","13.16666667","37","0"
"4/24/2016","36","20","0","11.6","7","4.416666667","76","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.58333333","28.20833333","28.75","28.54166667","14.20833333","0","47.875","0","1007.625","27","10","268.5833333","11.75","36","0"
"4/25/2016","37","19","0","11.6","7","4.583333333","68","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.20833333","29.125","29.625","29.375","12.66666667","1.125","45.375","0","1008.208333","27.58333333","10","277.9583333","9.333333333","37","0"
"4/26/2016","40","20","0","11.6","7","4.75","61","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.125","32.70833333","32.875","32.70833333","9.833333333","0.5","33.54166667","0","1009.5","30.125","10","290.2083333","6.916666667","40","0"
"4/27/2016","40","24","0","11.6","8","4.875","53","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.25","33.58333333","33.58333333","33.83333333","11.375","1.916666667","28.95833333","0","1008.083333","31.66666667","10","237.9583333","7.875","40","0"
"4/28/2016","40","24","0","11.6","8","4.791666667","46","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.45833333","32.45833333","32.45833333","32.875","10.58333333","10.79166667","28.25","0","1007.708333","31.58333333","10","224.125","7.5","40","0"
"4/29/2016","39","24","0","11.6","8","4.791666667","38","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.08333333","32","32","32.08333333","13.04166667","4.333333333","34.41666667","0","1008.666667","30.95833333","10","289.5","9.5","39","0"
"4/30/2016","39","22","0","11.6","8","4.75","30","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.33333333","31.70833333","31.70833333","31.70833333","12.625","4","35.54166667","0","1009.166667","30.41666667","10","295.5833333","9","39","0"
"5/1/2016","39","23","0","11.6","8","4.75","29","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.58333333","31.91666667","31.91666667","31.91666667","14","2.583333333","33.41666667","0","1008.541667","30.54166667","10","285.0833333","10.375","39","0"
"5/2/2016","39","22","0","11.6","7","4.75","22","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.08333333","30.375","30.375","30.41666667","16.75","5.083333333","40.375","0","1008.916667","29.75","10","288.9583333","11.95833333","39","0"
"5/3/2016","39","22","0","11.6","8","4.791666667","15","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.166666667","31.08333333","31.08333333","31.54166667","13.79166667","4.708333333","29.29166667","0","1008.208333","30.45833333","10","261.5833333","9.583333333","39","0"
"5/4/2016","38","23","0","11.6","7","4.666666667","8","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.33333333","30.125","30.125","30.33333333","16.25","13.625","37.45833333","0","1008.166667","29.79166667","10","280.5416667","11.66666667","38","0"
"5/5/2016","37","22","0","11.6","6","4.75","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.83333333","30.95833333","30.95833333","30.58333333","11.79166667","10.95833333","45.91666667","0.008333333","1009.125","29.45833333","10","259.25","9.083333333","37","1"
"5/6/2016","37","22","0","11.6","7","4.666666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.5","31.04166667","31.08333333","30.58333333","11.08333333","1.375","45.08333333","0","1008.958333","28.79166667","10","288.9166667","8.625","37","0"
"5/7/2016","37","21","0","11.6","7","4.541666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","17.375","30.45833333","30.70833333","29.5","11.25","8.458333333","55.875","0.029166667","1008.666667","28.45833333","10","262.9583333","8.916666667","37","1"
"5/8/2016","38","22","0","11.6","7","4.625","7","12:00 AM","12:00 AM","12:00 AM","12:00 AM","18.25","31.79166667","31.79166667","30.20833333","12.25","5.333333333","54.83333333","0.020833333","1009.708333","29.04166667","10","243","9.875","38","1"
"5/9/2016","37","23","0","11.6","7","4.708333333","14","12:00 AM","12:00 AM","12:00 AM","12:00 AM","17.66666667","31.83333333","31.83333333","30.58333333","10.20833333","8.083333333","51.66666667","0.020833333","1009.333333","29.54166667","10","211.0833333","7.5","37","1"
"5/10/2016","38","25","0","11.6","8","4.708333333","21","12:00 AM","12:00 AM","12:00 AM","12:00 AM","15.125","32.08333333","32.08333333","31.70833333","12.25","7.625","40.75","0.004166667","1009.208333","30.625","10","271.2083333","8.875","38","1"
"5/11/2016","37","26","0","11.6","8","4.583333333","29","12:00 AM","12:00 AM","12:00 AM","12:00 AM","15.91666667","31.41666667","31.41666667","30.79166667","11.91666667","11.58333333","43.54166667","0","1009.083333","30.125","10","262","8.75","37","0"
"5/12/2016","36","24","0","11.6","8","4.75","36","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.20833333","31.45833333","31.45833333","30.83333333","13.04166667","11","45.875","0","1007.125","30.16666667","10","299.9166667","9.583333333","36","0"
"5/13/2016","38","24","0","11.6","8","4.708333333","43","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.16666667","32.875","32.875","31.08333333","13.58333333","11.83333333","53.95833333","0.020833333","1007.25","30.45833333","10","289.25","10.66666667","38","1"
"5/14/2016","37","25","0","11.6","8","4.791666667","50","12:00 AM","12:00 AM","12:00 AM","12:00 AM","18.125","32.79166667","32.79166667","31.25","12.54166667","14.375","49.91666667","0.016666667","1008.166667","30.75","10","283.125","9.125","37","1"
"5/15/2016","40","25","0","11.6","8","4.833333333","58","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.95833333","34.45833333","34.45833333","33.45833333","11.20833333","6.333333333","42.04166667","0","1007.916667","32.45833333","10","290.875","8.375","40","0"
"5/16/2016","40","24","0","13","8","4.875","65","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.25","34.125","34.125","32.875","13.08333333","2.916666667","42.45833333","0","1005.625","31.66666667","10","298.4583333","10.08333333","40","0"
"5/17/2016","40","24","0","13","8","4.833333333","72","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.41666667","33.75","33.75","32.70833333","14.20833333","2.5","43.45833333","0","1003.291667","31.54166667","10","295.4583333","10.875","40","0"
"5/18/2016","39","25","0","13","8","4.75","80","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.125","35","35","32.66666667","19.08333333","7.916666667","48.125","0","1002.708333","32.04166667","10","286.0833333","15.625","39","0"
"5/19/2016","36","24","0","10.7","8","4.375","87","12:00 AM","12:00 AM","12:00 AM","12:00 AM","17.41666667","31.83333333","31.83333333","30.58333333","16.04166667","41.375","50.54166667","0.016666667","1007.333333","29.875","9.833333333","286.7916667","12.83333333","36","1"
"5/20/2016","37","23","0","12.1","6","4.5","94","12:00 AM","12:00 AM","12:00 AM","12:00 AM","17.625","31.33333333","31.33333333","30.08333333","15.375","35.04166667","52.625","0.029166667","1006.875","29.5","10","279.625","12.375","37","1"
"5/21/2016","37","23","0","9.6","6","4.166666667","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","18.75","31.125","31.125","29.54166667","16.29166667","51.95833333","57.33333333","0.0125","1007","29","10","276.625","13.41666667","37","1"
"5/22/2016","37","23","0","13.5","7","4.5","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.75","30.54166667","30.54166667","28.75","21.625","14","62.79166667","0","1008.291667","28.66666667","10","267.75","17.33333333","37","0"
"5/23/2016","35","24","0","13.5","7","4.375","84","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.375","30.58333333","30.58333333","28.41666667","23.625","16.41666667","64.95833333","0","1009.166667","28.375","10","266.375","18.66666667","35","0"
"5/24/2016","36","24","0","13.5","7","4.458333333","77","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.5","30.875","30.875","28.75","22.16666667","19.25","64.375","0","1008.208333","28.70833333","10","266.7083333","17.5","36","0"
"5/25/2016","35","24","0","13.5","7","4.333333333","70","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.375","30.58333333","30.58333333","28.20833333","21.125","21.95833333","65","0","1007.833333","28.125","10","260.25","17.08333333","35","0"
"5/26/2016","33","24","0","13.5","7","4.458333333","62","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.29166667","32.08333333","32.08333333","29.375","18.45833333","38.625","60.54166667","0","1008.791667","29.33333333","10","263.3333333","15.41666667","33","0"
"5/27/2016","28","24","0","13.5","7","4","55","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.20833333","28.25","28.25","26.125","16.91666667","31.20833333","75.41666667","0","1009.791667","26","10","272.25","13.41666667","28","0"
"5/28/2016","25","24","0","13.3","6","3","48","12:00 AM","12:00 AM","12:00 AM","12:00 AM","21.125","26.125","26.125","24.08333333","17.41666667","52.875","85.375","0","1009.333333","24.08333333","10","272.9166667","13","25","0"
"5/29/2016","35","23","0","13.5","7","4.333333333","40","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.08333333","30.16666667","30.16666667","28.04166667","21.41666667","18.58333333","65.41666667","0.016666667","1007.75","28","10","270.5833333","16.79166667","35","1"
"5/30/2016","31","23","0","13.5","7","4.083333333","33","12:00 AM","12:00 AM","12:00 AM","12:00 AM","20.58333333","28.83333333","28.83333333","26.70833333","19.33333333","21.04166667","70.95833333","0","1007.333333","26.66666667","10","269.5416667","15.45833333","31","0"
"5/31/2016","33","23","0","13.5","7","4.458333333","29","12:00 AM","12:00 AM","12:00 AM","12:00 AM","19.66666667","31.20833333","31.20833333","29.16666667","16.16666667","27.83333333","60.25","0","1007.666667","28.83333333","10","276.25","12.95833333","33","0"
